id,unidade_consumidora,status,mes,valor_cobrado,valor_economia,valor_fatura_concessionaria
21017,58054588,PAGO,2023-08-01,1012.77,97.55,461.37
21062,108154050,PAGO,2023-08-01,280.91,31.2,192.28
21015,79180140,PAGO,2023-08-01,587.88,59.02,1132.14
21159,13367790,PAGO,2023-08-01,1127.26,111.48,361.93
21491,92923399,PAGO,2023-08-01,836.94,92.98,0
21029,11728073,PAGO,2023-08-01,878.14,97.56,911.7
21690,82023930,PAGO,2023-08-01,3346.75,331,0
20835,87635011,PAGO,2023-08-01,538.22,80.44,712.36
21353,46774302,PAGO,2023-08-01,717.96,79.78,293.25
21810,12270011,PAGO,2023-08-01,658.2,36.34,317.64
20918,29662541,PAGO,2023-08-01,520.68,57.84,246.3
20807,70620040,PAGO,2023-08-01,1558.33,154.12,5745.6
20956,18166607,PAGO,2023-08-01,393.52,43.7,969.88
20990,93851090,PAGO,2023-08-01,1034.44,137.05,438.87
21701,1492632,PAGO,2023-08-01,1452.19,143.63,0
21325,3011097,PAGO,2023-08-01,401.51,59.98,237.19
21490,96225190,PAGO,2023-08-01,3149.1,349.9,0
21392,4842286,PAGO,2023-08-01,955.12,94.45,3393.42
21216,20044551,PAGO,2023-08-01,16395.47,1621.53,0
21495,26942461,PAGO,2023-08-01,1552.44,172.48,0
21632,4001820117,PAGO,2023-08-01,740.52,130.68,0
21615,4000721045,PAGO,2023-08-01,5332.39,941,0
21027,93817568,PAGO,2023-08-01,4261.9,421.51,1556.82
22440,923706815,PAGO,2023-08-01,4447.52,784.87,1587.62
21153,40559841,PAGO,2023-08-01,513.39,90.59,0
20782,920129151,PAGO,2023-08-01,1790.71,198.97,498.34
21513,37141961,PAGO,2023-08-01,2253.17,222.84,1266.34
21032,18781700,PAGO,2023-08-01,1653.19,163.5,1732.82
21698,3041220,PAGO,2023-08-01,6694.07,662.05,0
21433,60164794,PAGO,2023-08-01,1381.05,136.6,887.57
21375,51645294,PAGO,2023-08-01,1914.52,189.35,0
21605,8534217,PAGO,2023-08-01,1530.44,270.06,0
21348,46324510,PAGO,2023-08-01,1042.07,103.05,1512.76
21442,50947394,PAGO,2023-08-01,364.48,40.5,824.62
21351,26644658,PAGO,2023-08-01,2542.16,251.41,725.11
21893,923408701,PAGO,2023-08-01,1335.85,148.41,611.62
21885,924491680,PAGO,2023-08-01,1412.64,156.94,610.04
20875,124311,PAGO,2023-08-01,1825.3,180.52,611.47
20910,32385036,PAGO,2023-08-01,1063.68,105.18,610.06
21106,7213352,PAGO,2023-08-01,3250.86,321.52,932.96
21200,25019075,PAGO,2023-08-01,4802.43,474.96,1320.2
21377,31118484,PAGO,2023-08-01,1982.83,196.09,0
21901,935039759,VENCIDO,2023-08-01,273.74,30.41,370.31
21056,19714080,PAGO,2023-08-01,1419.78,140.43,574.67
21234,8260672,PAGO,2023-08-01,6009.36,1060.48,0
21048,42645737,PAGO,2023-08-01,711.66,79.07,1586.1
21171,40534580,PAGO,2023-08-01,2755.13,272.48,3036.93
21092,21904414,PAGO,2023-08-01,1943.6,192.22,2904.41
21705,10565367,PAGO,2023-08-01,11886.14,1175.55,6374.08
21890,947812771,PAGO,2023-08-01,126.34,14.04,187.01
21123,42173744,PAGO,2023-08-01,1804.32,318.39,333.85
21104,6319297,PAGO,2023-08-01,4102.71,405.75,2859.31
21239,38706032,PAGO,2023-08-01,11730.64,2070.1,0
21321,20381824,PAGO,2023-08-01,3675.94,549.28,1471.61
21500,8758018,PAGO,2023-08-01,9980.37,203.68,10942.38
20854,4003520485,PAGO,2023-08-01,6502.94,1147.57,1117.72
21807,21771210,PAGO,2023-08-01,3081.22,10.08,1087.81
22447,935103951,PAGO,2023-08-01,38383.61,3796.18,13055.21
20865,133817,PAGO,2023-08-01,4037.68,399.34,1067.8
21337,61310433,PAGO,2023-08-01,2074.05,207.52,837.51
21438,89014685,PAGO,2023-08-01,7324.68,724.42,4156.28
21518,52044880,PAGO,2023-08-01,821.37,91.25,0
21522,45077357,PAGO,2023-08-01,867.02,96.34,962.09
21545,41942673,PAGO,2023-08-01,1779.46,175.99,0
21487,8731748,PAGO,2023-08-01,1352.03,150.23,0
21349,27284809,PAGO,2023-08-01,1348.8,133.4,1807.16
21323,19825480,PAGO,2023-08-01,2397.99,358.3,2577.71
20818,85446092,PAGO,2023-08-01,15891.19,1765.68,5011.68
20764,945054392,PAGO,2023-08-01,301.81,33.54,204.11
20758,949319684,PAGO,2023-08-01,1560.1,173.35,652.25
20893,53096409,PAGO,2023-08-01,202.66,22.51,363.87
21219,50244784,VENCIDO,2023-08-01,607.43,67.47,0
21217,18185407,PAGO,2023-08-01,2380.25,235.4,0
21441,32077803,PAGO,2023-08-01,1058.57,104.69,0
21577,15946121,PAGO,2023-08-01,984.71,97.38,368.2
21319,25630598,PAGO,2023-08-01,1259.87,188.26,550.73
21510,53687159,PAGO,2023-08-01,2315.72,229.01,1823.03
21252,187950,PAGO,2023-08-01,2386.54,372.46,693.65
21586,3914232,PAGO,2023-08-01,1515.12,168.35,0
20826,83730869,PAGO,2023-08-01,6656.32,994.61,9911.32
21916,923626328,PAGO,2023-08-01,1336.46,148.49,587.45
22012,927851591,PAGO,2023-08-01,1368.67,152.06,623.98
20757,935134113,PAGO,2023-08-01,1542.47,171.37,647.02
20997,78585694,PAGO,2023-08-01,472.32,70.55,1170.89
21170,22634054,PAGO,2023-08-01,3505.34,346.68,4850.71
21179,18519151,PAGO,2023-08-01,1277.8,126.38,467.23
21600,4001362397,PAGO,2023-08-01,3653.95,644.8,0
21710,1751816,PAGO,2023-08-01,620.17,68.91,0
21879,945406139,PAGO,2023-08-01,1415.73,157.3,610.96
22016,935914019,PAGO,2023-08-01,2101.29,233.47,814.27
22054,948942742,PAGO,2023-08-01,466.34,51.81,0
21007,45176860,PAGO,2023-08-01,5843.95,42.38,24611.23
21481,23783096,PAGO,2023-08-01,1345.66,149.52,0
21713,49361335,PAGO,2023-08-01,1867.86,298.06,345.5
21355,3491722,PAGO,2023-08-01,165.46,18.38,151.52
20808,78921201,PAGO,2023-08-01,3644.49,197.8,3384.05
20805,46895450,PAGO,2023-08-01,651.53,66.61,1491.36
21223,52051584,PAGO,2023-08-01,1381.86,,1191.24
20762,926311571,PAGO,2023-08-01,1193.13,132.54,543.89
21293,935218635,PAGO,2023-08-01,3766.59,418.5,1308.1
21286,925130469,PAGO,2023-08-01,142.45,15.82,125.56
21462,320900,PAGO,2023-08-01,399.87,70.57,0
20924,18364425,PAGO,2023-08-01,2050.99,202.82,2630.62
21285,935215789,PAGO,2023-08-01,648.42,72.04,283.57
21458,916471,PAGO,2023-08-01,1967.84,347.26,0
21328,106525697,PAGO,2023-08-01,1308.69,195.55,1671.68
21811,22273760,PAGO,2023-08-01,1842.27,43.84,591.2
20881,614530,PAGO,2023-08-01,146.75,5.14,133.87
20978,6681689,PAGO,2023-08-01,851.12,94.56,556.42
21202,29325014,PAGO,2023-08-01,3589.73,355.02,1096.54
21197,46672054,PAGO,2023-08-01,405.3,45.03,831.24
21544,28790066,PAGO,2023-08-01,1249.46,123.57,0
21425,16154282,PAGO,2023-08-01,1163.79,154.21,808.52
21614,7952627,PAGO,2023-08-01,507.21,89.5,57.84
21342,41783346,PAGO,2023-08-01,4212.23,416.6,1874.24
21913,923563364,PAGO,2023-08-01,1687.59,187.51,655.75
21127,41334132,PAGO,2023-08-01,4880.02,861.16,0
22061,936184539,PAGO,2023-08-01,526.42,58.48,331.5
21506,19446182,PAGO,2023-08-01,4728.72,,
25132,10933307,PAGO,2023-08-01,514.87,57.22,0
20923,32007066,PAGO,2023-08-01,973.91,30.67,526
20776,935135300,PAGO,2023-08-01,688.79,76.53,393.85
21527,41954507,PAGO,2023-08-01,1258.04,124.41,0
21429,56544715,PAGO,2023-08-01,1186.43,157.19,1327.7
21031,6329578,PAGO,2023-08-01,319.63,35.51,185.99
21347,25567064,PAGO,2023-08-01,2991.73,295.88,3265.53
20929,47027861,PAGO,2023-08-01,2780.7,275,713.57
21817,44090066,VENCIDO,2023-08-01,1909.67,105.73,0
21926,45834174,PAGO,2023-09-01,992.86,98.18,1667.45
22124,108154050,PAGO,2023-09-01,239.39,26.59,171.51
22333,9480897,PAGO,2023-09-01,1335.28,132.05,418.87
22261,935133958,PAGO,2023-09-01,1043.22,103.18,605.19
22307,26045320,PAGO,2023-09-01,1868.04,184.74,1123.85
22572,60164794,PAGO,2023-09-01,1111.95,109.97,2341.77
22583,23126745,PAGO,2023-09-01,1740.12,172.1,1059.5
22633,45993,PAGO,2023-09-01,216.77,21.03,0
22174,73508713,PAGO,2023-09-01,1397.11,138.19,582.49
22664,45176860,PAGO,2023-09-01,16534.16,1244.5,8197.59
22266,948072102,PAGO,2023-09-01,870.13,96.67,449.16
22694,56756747,PAGO,2023-09-01,309.84,34.42,0
23180,936216612,PAGO,2023-09-01,2649.31,294.36,0
22322,925656091,PAGO,2023-09-01,2073.8,205.08,691.38
22080,51950720,PAGO,2023-09-01,1242.98,122.92,0
21789,23455187,PAGO,2023-09-01,1174.73,155.64,555.22
22197,7259824,PAGO,2023-09-01,1749.31,173.01,4098.33
22191,5335043,PAGO,2023-09-01,597.62,66.41,212.84
22323,6329578,PAGO,2023-09-01,282.63,31.39,178.18
22328,18157276,PAGO,2023-09-01,1524.9,169.43,1398.26
22456,64771962,PAGO,2023-09-01,1202.44,133.6,1594.02
22445,61752843,PAGO,2023-09-01,585.63,65.06,334.62
21957,44711079,PAGO,2023-09-01,2461.09,273.46,883.99
22030,91146,PAGO,2023-09-01,452.96,79.94,192.4
22707,3303659,PAGO,2023-09-01,687.76,76.42,0
22236,935081801,PAGO,2023-09-01,415.55,46.18,208.4
22371,923706815,PAGO,2023-09-01,4923.63,868.88,1737.12
21830,54440211,PAGO,2023-09-01,703.62,78.2,321.57
22220,926172718,VENCIDO,2023-09-01,615.59,68.41,335.35
22264,920129151,PAGO,2023-09-01,1696.97,167.81,451.83
22409,27209661,PAGO,2023-09-01,1023.7,84.56,0
21825,84183977,PAGO,2023-09-01,1596.78,157.92,1849.03
22436,3011097,PAGO,2023-09-01,639.93,95.62,315.7
22454,93343892,PAGO,2023-09-01,823.38,91.49,1507.69
21958,1834100,PAGO,2023-09-01,1124.76,124.97,400.69
22510,4001963394,PAGO,2023-09-01,7601.16,793.28,0
22576,89014685,PAGO,2023-09-01,6041.72,597.53,6789.64
22636,28790066,PAGO,2023-09-01,1517.5,150.07,0
22710,72786221,PAGO,2023-09-01,1789.57,176.99,0
23177,935047307,PAGO,2023-09-01,515.97,57.33,0
22005,55494290,PAGO,2023-09-01,425.42,75.07,208.19
22325,40534580,PAGO,2023-09-01,2712.32,301.36,4072.74
21823,73618373,PAGO,2023-09-01,1116.76,124.08,1191.18
22404,9500499,PAGO,2023-09-01,1572.31,155.51,515.99
22577,43995758,PAGO,2023-09-01,5002.74,494.77,0
22592,6005306,PAGO,2023-09-01,312.22,34.69,0
22611,42113026,PAGO,2023-09-01,1541.14,171.24,513.49
22580,32250637,PAGO,2023-09-01,760.26,84.48,0
22599,49394179,PAGO,2023-09-01,2024.78,200.25,3914.84
22526,16850165,PAGO,2023-09-01,3992.55,416.66,0
22624,395900,PAGO,2023-09-01,869.49,135.7,337.33
22635,129283,PAGO,2023-09-01,1505.05,234.89,411.12
22691,96390280,PAGO,2023-09-01,3840.77,379.86,0
22183,92661149,PAGO,2023-09-01,1440.72,142.48,1276.23
22834,3937747,PAGO,2023-09-01,1966.48,114.94,630.76
23174,925565714,PAGO,2023-09-01,481.88,53.53,0
21736,31747228,PAGO,2023-09-01,1086.72,107.48,1447.03
22081,30023633,PAGO,2023-09-01,1425.23,140.96,0
22018,58054588,PAGO,2023-09-01,958.17,94.76,450.51
22471,28720033,PAGO,2023-09-01,2034.77,201.22,648.28
21857,5014620,PAGO,2023-09-01,597.75,66.42,1270.28
22422,84826240,PAGO,2023-09-01,2533.35,250.55,945.15
21870,30101294,PAGO,2023-09-01,215.41,23.93,192.32
22357,7729979,PAGO,2023-09-01,904.09,100.45,2404.52
22511,4000504309,PAGO,2023-09-01,5093.14,531.52,0
22571,53687159,PAGO,2023-09-01,1910.63,188.97,2558.55
22233,923147192,PAGO,2023-09-01,128.21,14.23,141.13
23121,924491680,PAGO,2023-09-01,1459.77,162.18,547.17
22306,42334910,PAGO,2023-09-01,379.04,42.11,354.53
21767,42857122,PAGO,2023-09-01,342.47,38.05,640.84
21782,30533755,PAGO,2023-09-01,52.19,2.26,6087.22
22032,404195,VENCIDO,2023-09-01,500.21,88.27,220.26
22111,25766199,PAGO,2023-09-01,2379.22,235.3,0
22352,935162775,PAGO,2023-09-01,55.93,3.25,73.13
22574,69341435,PAGO,2023-09-01,1459.07,144.31,1889.83
22632,319228,PAGO,2023-09-01,584.41,97.46,0
22638,1236920,PAGO,2023-09-01,724.68,80.51,0
22686,104892765,PAGO,2023-09-01,738.27,82.03,0
22667,27965652,PAGO,2023-09-01,5488.35,169.75,6842.55
22736,25847423,PAGO,2023-09-01,4120.48,407.52,1002.51
21786,17559898,PAGO,2023-09-01,1397.69,138.23,1661.22
22282,45295816,PAGO,2023-09-01,653.14,72.57,776.19
22198,46375734,PAGO,2023-09-01,1417.04,140.15,1988.85
22341,15467074,PAGO,2023-09-01,1288.7,143.18,1566.66
21921,15946121,PAGO,2023-09-01,973.9,108.19,368.2
22546,4002616103,PAGO,2023-09-01,4949.33,873.4,0
22616,320900,PAGO,2023-09-01,399.87,70.57,0
21772,47461227,PAGO,2023-09-01,331.71,36.84,191.61
21928,47065186,PAGO,2023-09-01,2826.68,279.55,963.67
21783,34918132,PAGO,2023-09-01,5688.88,562.63,2024.76
22119,87545616,PAGO,2023-09-01,4406.15,435.77,1
22074,27768539,PAGO,2023-09-01,442.26,49.13,0
22102,54332912,PAGO,2023-09-01,4960.94,490.63,0
22283,109488237,PAGO,2023-09-01,772.31,85.81,1034.42
22363,52051584,PAGO,2023-09-01,2062.82,229.19,1610.37
22613,30168550,PAGO,2023-09-01,1443.86,160.41,0
22729,27284809,PAGO,2023-09-01,1343.04,132.82,1959.88
23526,98001957,PAGO,2023-09-01,1105.97,122.89,496.83
21930,32007066,PAGO,2023-09-01,810.08,89.98,479.96
22154,40762114,PAGO,2023-09-01,2103.94,219.57,605.01
22149,4002663824,PAGO,2023-09-01,2823.54,498.26,462.47
21872,23073153,PAGO,2023-09-01,1659.22,184.36,2042.43
22184,1064665,PAGO,2023-09-01,1789.57,176.99,5475.95
22548,4002996102,PAGO,2023-09-01,3507.81,619.01,0
21980,85446092,PAGO,2023-09-01,17276.17,1708.61,5495.17
23123,947812870,PAGO,2023-09-01,221.32,24.59,208.72
22009,21003719,PAGO,2023-09-01,1048.46,163.63,1427.18
22146,93193653,PAGO,2023-09-01,1067.83,141.49,1137.6
22106,1066188,PAGO,2023-09-01,2721.3,269.14,0
22319,9325423,PAGO,2023-09-01,1212.29,119.9,303.69
22257,935135292,PAGO,2023-09-01,404.42,44.92,290.26
22324,41783346,PAGO,2023-09-01,4091.12,404.6,2536.94
22473,4837118,PAGO,2023-09-01,1897.97,187.7,4349
22370,48401635,PAGO,2023-09-01,13775.11,181.43,28923.75
21974,67296890,PAGO,2023-09-01,6685.04,661.16,2253.88
21991,102840970,PAGO,2023-09-01,1660.25,219.98,0
22079,30317416,PAGO,2023-09-01,1352.44,133.76,0
22179,89329368,PAGO,2023-09-01,1389.08,137.38,1591.26
22569,24820785,PAGO,2023-09-01,1637.83,289.02,0
22732,12090480,PAGO,2023-09-01,302.32,33.6,531.78
22121,18089607,PAGO,2023-09-01,2060.39,203.76,2105.14
22669,19446182,PAGO,2023-09-01,6174.04,,
22136,78585694,PAGO,2023-09-01,373.69,55.82,1280.15
22287,21373000,PAGO,2023-09-01,338.77,37.64,202.33
22564,4859103,PAGO,2023-09-01,3079.53,543.45,0
22025,187950,PAGO,2023-09-01,2345.15,413.85,693.65
22659,12311559,PAGO,2023-09-01,4058.24,82.83,8593.53
21971,23264692,PAGO,2023-09-01,2154,213.03,571.99
22757,4003246137,PAGO,2023-09-01,4529.87,472.75,0
21841,76956490,PAGO,2023-09-01,3022.85,335.88,3491.05
21840,1746570,PAGO,2023-09-01,2267.56,251.95,3296.33
22566,916471,PAGO,2023-09-01,1798.7,317.41,0
22634,55107,PAGO,2023-09-01,1302.07,203.21,0
22722,42926655,PAGO,2023-09-01,1844.25,204.92,822.16
22137,93098928,PAGO,2023-09-01,2260.37,299.49,1
22123,92652271,PAGO,2023-09-01,2698.3,266.87,1957.48
22097,7213352,PAGO,2023-09-01,2757.47,272.71,2216.99
22194,20609400,PAGO,2023-09-01,225.19,25.02,199.98
22326,18920344,PAGO,2023-09-01,1630.1,181.11,2693.32
22336,84595671,PAGO,2023-09-01,840.97,93.44,1095.06
22429,20381824,PAGO,2023-09-01,3686.39,488.47,1442.85
22655,22108921,PAGO,2023-09-01,2490.92,276.77,0
21988,80429050,PAGO,2023-09-01,762,100.95,0
21802,87635011,PAGO,2023-09-01,392.23,58.59,857.69
21829,1309307,PAGO,2023-09-01,1945.63,192.42,2296.57
22563,57313318,PAGO,2023-09-01,3481.39,386.81,0
22590,52044880,PAGO,2023-09-01,814.5,90.5,0
22672,244104,PAGO,2023-09-01,698.83,77.65,269.49
22547,4002921631,PAGO,2023-09-01,3363.12,593.47,0
21770,32263330,PAGO,2023-09-01,258.13,19.48,167.85
21742,45958698,PAGO,2023-09-01,1473.29,145.7,1582.42
21987,25372114,PAGO,2023-09-01,1114.57,147.67,442.58
22103,32369405,PAGO,2023-09-01,719.36,79.94,451.88
22212,40465103,PAGO,2023-09-01,1553.33,136.91,420.7
22241,935116169,PAGO,2023-09-01,277.46,30.82,209.32
22612,10991323,VENCIDO,2023-09-01,6845.1,760.57,1661.15
22643,52630886,PAGO,2023-09-01,723.09,80.33,153.19
22234,947081807,PAGO,2023-09-01,196.94,21.88,213.14
22830,27488285,PAGO,2023-09-01,3220.31,481.2,846.45
21977,86722620,PAGO,2023-09-01,1185.09,117.21,635.96
21975,72510676,PAGO,2023-09-01,9988.72,987.9,3279.62
22134,55355285,PAGO,2023-09-01,2624.03,347.68,3512.48
22167,44549830,PAGO,2023-09-01,2240.55,221.59,2536.76
22376,31726151,PAGO,2023-09-01,999.76,104.33,0
22697,82698406,PAGO,2023-09-01,1284.08,127.01,0
22022,93817568,PAGO,2023-09-01,2535.46,250.75,1044.09
21792,83730869,PAGO,2023-09-01,4926.58,652.78,10476.38
21778,25623,PAGO,2023-09-01,244.47,27.16,363.41
21932,32007082,PAGO,2023-09-01,638.72,70.97,355.41
21940,18364425,PAGO,2023-09-01,1488.46,147.19,3670.8
22003,4646193,PAGO,2023-09-01,813.52,126.95,452.91
22130,6221025,PAGO,2023-09-01,6554.89,1023.01,2769.42
21755,2139570,PAGO,2023-09-01,1877.27,185.67,2082.67
22315,935369511,PAGO,2023-09-01,2933.75,290.14,898.84
22469,8731748,PAGO,2023-09-01,999.1,98.82,0
22367,20319119,PAGO,2023-09-01,7888.61,160.99,5968.44
22386,4000797554,PAGO,2023-09-01,4418.53,779.74,661.66
22586,53841279,PAGO,2023-09-01,709.3,78.81,1023.87
22539,14477785,PAGO,2023-09-01,3071.3,320.52,0
22619,65625,PAGO,2023-09-01,328.62,57.99,161.03
22381,18373070,PAGO,2023-09-01,2679.45,279.63,0
25493,68160038,PAGO,2023-09-01,914.74,101.63,372.84
21743,133817,PAGO,2023-09-01,4432.36,438.36,1160.69
22192,18856018,PAGO,2023-09-01,2265.33,224.04,3217.01
22201,50220923,PAGO,2023-09-01,3133.55,309.91,3173.83
22309,25019075,PAGO,2023-09-01,4046.76,400.21,2186.83
22347,326941,PAGO,2023-09-01,1045.98,184.59,355.46
22494,9182853,PAGO,2023-09-01,2610.31,272.42,0
22530,4000762921,PAGO,2023-09-01,1561.88,275.62,0
22042,31779880,PAGO,2023-09-01,1662.57,164.42,451.28
21833,109061977,PAGO,2023-09-01,1579.57,156.22,1583.93
22692,9932208,PAGO,2023-09-01,1997.27,197.54,0
22255,924698557,PAGO,2023-09-01,1390.14,137.47,598.84
22767,220434,PAGO,2023-09-01,1720.86,268.58,0
23167,923408701,PAGO,2023-09-01,860.16,95.57,0
22733,19667898,PAGO,2023-09-01,2274.56,224.95,3446.71
21758,637025,PAGO,2023-09-01,2868.7,283.72,3301.54
21799,69737819,PAGO,2023-09-01,667.58,99.75,337.26
22085,26930952,PAGO,2023-09-01,6124.38,605.7,6683.69
22195,23837110,PAGO,2023-09-01,4180.9,413.5,4879.98
22188,5331048,PAGO,2023-09-01,530.74,58.98,966.15
22202,54669607,PAGO,2023-09-01,3080.38,304.66,782.62
22238,924846412,PAGO,2023-09-01,2801.71,311.3,1021.97
22465,6944329,PAGO,2023-09-01,1458.22,144.22,0
21860,52289904,PAGO,2023-09-01,951.81,94.14,1747.77
22604,10991315,VENCIDO,2023-09-01,2075.95,230.66,569.51
22489,4000456463,PAGO,2023-09-01,1382.24,144.24,817.17
21951,42608343,PAGO,2023-09-01,614.46,68.28,1525.41
22685,35430176,PAGO,2023-09-01,396.09,44.01,0
22222,925776907,PAGO,2023-09-01,582.16,64.68,311.78
22841,52670686,PAGO,2023-09-01,435.82,48.42,431.96
23126,936292258,PAGO,2023-09-01,446.51,49.59,279.23
22844,97590312,PAGO,2023-09-01,1313.67,145.95,2477.89
21791,101474750,PAGO,2023-09-01,634.12,94.75,1062.98
22145,44164874,PAGO,2023-09-01,933.1,123.63,1867.4
22108,5653193,PAGO,2023-09-01,1227.11,121.35,0
22372,4001507815,PAGO,2023-09-01,9046.64,1596.48,1280.08
22476,55769869,PAGO,2023-09-01,214.89,21.25,140.08
22461,18185407,PAGO,2023-09-01,2049.17,202.66,0
22537,4000258146,PAGO,2023-09-01,4888.57,510.18,0
22541,14536633,PAGO,2023-09-01,4427.59,462.07,0
21962,19706885,PAGO,2023-09-01,2020.16,199.79,778.59
22683,94126283,PAGO,2023-09-01,634.42,70.49,0
22701,3041220,PAGO,2023-09-01,5522.48,546.16,0
22216,935140201,PAGO,2023-09-01,675.66,75.08,347.91
22720,25991036,PAGO,2023-09-01,967.41,0.45,688.14
22764,31004993,PAGO,2023-09-01,540.05,60,825.41
23136,935914019,PAGO,2023-09-01,2011.11,223.45,716.34
21753,27894224,PAGO,2023-09-01,537.93,59.77,944.58
21740,729485,PAGO,2023-09-01,1681.27,166.27,2215.18
22360,28183879,PAGO,2023-09-01,1864.18,184.36,2521.32
21868,1026186,PAGO,2023-09-01,1742.79,172.34,1373.23
22543,4000538964,PAGO,2023-09-01,665.55,69.45,1934.78
22533,2540746,PAGO,2023-09-01,2763.74,288.42,0
22495,9182020,PAGO,2023-09-01,6270.5,1106.55,0
22280,948740500,VENCIDO,2023-09-01,1410.18,139.45,604.72
22699,22804153,PAGO,2023-09-01,1528.51,151.17,0
22735,27503772,PAGO,2023-09-01,946.48,93.61,3310.2
22765,38989,PAGO,2023-09-01,9027.23,1408.87,2414.61
21938,3163032,PAGO,2023-09-01,815.49,90.6,876.16
21787,1262599,PAGO,2023-09-01,1808.51,178.85,731.1
22300,47445329,PAGO,2023-09-01,553.77,61.52,291.24
22305,46672054,PAGO,2023-09-01,296.33,32.92,1004.82
22375,27763099,PAGO,2023-09-01,1899.39,198.22,0
22620,22110,PAGO,2023-09-01,577.55,90.13,161.3
22116,103073353,PAGO,2023-09-01,1505.98,148.93,1
22294,92518330,PAGO,2023-09-01,159.17,17.7,114.99
22401,4001777996,PAGO,2023-09-01,739.74,77.19,0
22470,10022932,PAGO,2023-09-01,1034.55,102.32,0
22542,4003594355,PAGO,2023-09-01,7933.93,828,0
22618,325880,PAGO,2023-09-01,1162.05,181.36,383.45
22230,938001046,PAGO,2023-09-01,1733.9,171.48,699.66
22551,4003070651,PAGO,2023-09-01,3339.45,589.3,0
21981,18101933,PAGO,2023-09-01,5821.57,771.36,11325.86
21986,29750873,PAGO,2023-09-01,724.88,96.04,1219.54
21955,21175501,PAGO,2023-09-01,2542.62,282.5,907.22
21832,100340920,PAGO,2023-09-01,2715.8,268.6,500.81
22466,4859170,PAGO,2023-09-01,749.33,74.11,0
22536,8837708,PAGO,2023-09-01,4828.98,852.16,0
22585,55651183,PAGO,2023-09-01,1870.26,184.98,1389.08
22267,935169465,PAGO,2023-09-01,500.41,55.59,284.71
23215,23037920,PAGO,2023-09-01,4197.2,438.02,0
22144,1579533,PAGO,2023-09-01,366.26,54.71,499.88
22229,935134113,PAGO,2023-09-01,1361.96,134.68,590.57
22313,100177921,PAGO,2023-09-01,88,13.14,217.12
22411,52029864,PAGO,2023-09-01,394.92,43.88,480.04
22434,63517671,PAGO,2023-09-01,1801.75,238.73,4946.07
22431,90394771,PAGO,2023-09-01,2243.05,297.2,3253.96
22578,32077803,PAGO,2023-09-01,1309.81,129.54,0
22607,11325165,PAGO,2023-09-01,3812.77,423.64,998.46
22695,95700943,PAGO,2023-09-01,463.05,51.45,0
22726,51192893,PAGO,2023-09-01,1972.74,195.09,732.58
23175,935040427,PAGO,2023-09-01,1032.59,114.72,0
21761,2859858,PAGO,2023-09-01,674.17,74.9,310.99
22070,48495915,PAGO,2023-09-01,1677,165.86,0
22132,105912832,PAGO,2023-09-01,451.95,67.54,775.16
22159,35046856,PAGO,2023-09-01,1355.58,141.46,248.67
22320,935387471,PAGO,2023-09-01,7701.26,761.66,1108.46
22432,106525697,PAGO,2023-09-01,1050.79,139.22,2268.2
21831,64788024,PAGO,2023-09-01,584.48,64.95,863.04
21956,44100762,PAGO,2023-09-01,2262.35,251.37,947.87
22653,28996802,PAGO,2023-09-01,1659.84,164.13,1151.72
22745,28778511,PAGO,2023-09-01,2635.86,260.68,0
21752,27570518,PAGO,2023-09-01,342.47,38.05,588.15
22033,93076,VENCIDO,2023-09-01,1697.54,190.15,562.01
22438,78772834,PAGO,2023-09-01,643.35,96.14,2891.92
22423,30355036,PAGO,2023-09-01,159.59,17.74,117.84
22556,96225190,PAGO,2023-09-01,4102.01,455.77,1464.59
22581,1657127,PAGO,2023-09-01,5620.8,555.91,0
22602,28704267,PAGO,2023-09-01,3462.86,384.76,0
22615,243221,PAGO,2023-09-01,2443.53,381.36,0
22713,31376215,PAGO,2023-09-01,64.38,03.09,0
21929,32385079,PAGO,2023-09-01,1110.72,109.85,632.02
21804,16154282,PAGO,2023-09-01,848.46,112.44,1044.95
22281,927691252,PAGO,2023-09-01,1142.17,112.95,517.38
22268,926931089,PAGO,2023-09-01,870.13,96.67,991.39
22296,42924555,PAGO,2023-09-01,1642.08,162.39,698.78
21861,25946391,VENCIDO,2023-09-01,4759.28,528.8,1304.11
22407,42846252,PAGO,2023-09-01,460.1,51.13,291.36
22627,74802,PAGO,2023-09-01,152.22,19.68,0
22617,68764,PAGO,2023-09-01,334.16,58.97,168.64
22237,945054392,PAGO,2023-09-01,338.77,37.63,216.83
23193,923626328,PAGO,2023-09-01,38.27,0,0
23222,4762088,PAGO,2023-09-01,4299.48,448.7,0
21922,26735840,PAGO,2023-09-01,5904.49,583.95,1685.03
22725,31059623,PAGO,2023-09-01,406.96,45.22,546.9
22550,4003008436,PAGO,2023-09-01,4108.22,724.96,0
22835,47791103,PAGO,2023-09-01,1512.54,0.46,0
21745,29022801,PAGO,2023-09-01,849.18,94.34,419.18
21944,43942620,PAGO,2023-09-01,281.95,31.33,153.18
21946,51063104,PAGO,2023-09-01,4373.24,432.5,4697.7
22164,34410430,PAGO,2023-09-01,3863.76,403.23,1410.4
22209,18519151,PAGO,2023-09-01,1328.99,117.14,624.93
21959,1440667,PAGO,2023-09-01,523.56,58.17,356.02
22206,3249980,PAGO,2023-09-01,569.53,63.28,259.25
22553,29525055,VENCIDO,2023-09-01,9012.2,940.53,0
